Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","008","Albania","6110","Value US$","22008","Gross Domestic Product","2015","2015","million USD","11386.92485","X","Figure from international organizations",""
"MK","Macro Indicators","008","Albania","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","3950.390254","X","Figure from international organizations",""
"MK","Macro Indicators","008","Albania","6110","Value US$","22008","Gross Domestic Product","2016","2016","million USD","11861.35645","X","Figure from international organizations",""
"MK","Macro Indicators","008","Albania","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","4117.006969","X","Figure from international organizations",""
"MK","Macro Indicators","008","Albania","6110","Value US$","22008","Gross Domestic Product","2017","2017","million USD","13019.72986","X","Figure from international organizations",""
"MK","Macro Indicators","008","Albania","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","4521.752219","X","Figure from international organizations",""
"MK","Macro Indicators","008","Albania","6110","Value US$","22008","Gross Domestic Product","2018","2018","million USD","15156.43997","X","Figure from international organizations",""
"MK","Macro Indicators","008","Albania","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","5268.116609","X","Figure from international organizations",""
"MK","Macro Indicators","008","Albania","6110","Value US$","22008","Gross Domestic Product","2019","2019","million USD","15401.82608","X","Figure from international organizations",""
"MK","Macro Indicators","008","Albania","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","5359.239078","X","Figure from international organizations",""
"MK","Macro Indicators","008","Albania","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","15131.86627","X","Figure from international organizations",""
"MK","Macro Indicators","008","Albania","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","5278.222282","X","Figure from international organizations",""
"MK","Macro Indicators","008","Albania","6110","Value US$","22008","Gross Domestic Product","2021","2021","million USD","18260.0435","X","Figure from international organizations",""
"MK","Macro Indicators","008","Albania","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","6396.461812","X","Figure from international organizations",""
"MK","Macro Indicators","008","Albania","6110","Value US$","22008","Gross Domestic Product","2022","2022","million USD","18214.69959","F","Forecast value",""
"MK","Macro Indicators","008","Albania","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","6408.389337","E","Estimated value",""
"MK","Macro Indicators","012","Algeria","6110","Value US$","22008","Gross Domestic Product","1970","1970","million USD","5155.120658","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6119","Value US$ per capita","22008","Gross Domestic Product","1970","1970","USD","373.67008","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6110","Value US$","22008","Gross Domestic Product","1971","1971","million USD","5363.67616","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6119","Value US$ per capita","22008","Gross Domestic Product","1971","1971","USD","380.125666","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6110","Value US$","22008","Gross Domestic Product","1972","1972","million USD","7176.428384","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6119","Value US$ per capita","22008","Gross Domestic Product","1972","1972","USD","496.991248","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6110","Value US$","22008","Gross Domestic Product","1973","1973","million USD","9229.6222","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6119","Value US$ per capita","22008","Gross Domestic Product","1973","1973","USD","624.193795","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6110","Value US$","22008","Gross Domestic Product","1974","1974","million USD","13259.76465","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6119","Value US$ per capita","22008","Gross Domestic Product","1974","1974","USD","875.023948","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6110","Value US$","22008","Gross Domestic Product","1975","1975","million USD","15555.54708","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6119","Value US$ per capita","22008","Gross Domestic Product","1975","1975","USD","989.243356","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6110","Value US$","22008","Gross Domestic Product","1976","1976","million USD","17750.03249","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6119","Value US$ per capita","22008","Gross Domestic Product","1976","1976","USD","1075.725904","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6110","Value US$","22008","Gross Domestic Product","1977","1977","million USD","20990.93914","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6119","Value US$ per capita","22008","Gross Domestic Product","1977","1977","USD","1225.090692","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6110","Value US$","22008","Gross Domestic Product","1978","1978","million USD","26373.76139","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6119","Value US$ per capita","22008","Gross Domestic Product","1978","1978","USD","1495.734837","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6110","Value US$","22008","Gross Domestic Product","1979","1979","million USD","33201.43301","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6119","Value US$ per capita","22008","Gross Domestic Product","1979","1979","USD","1827.570195","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6110","Value US$","22008","Gross Domestic Product","1980","1980","million USD","42252.19774","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6119","Value US$ per capita","22008","Gross Domestic Product","1980","1980","USD","2254.727865","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6110","Value US$","22008","Gross Domestic Product","1981","1981","million USD","44264.57312","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6119","Value US$ per capita","22008","Gross Domestic Product","1981","1981","USD","2287.414424","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6110","Value US$","22008","Gross Domestic Product","1982","1982","million USD","45094.84277","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6119","Value US$ per capita","22008","Gross Domestic Product","1982","1982","USD","2254.731316","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6110","Value US$","22008","Gross Domestic Product","1983","1983","million USD","48702.20186","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6119","Value US$ per capita","22008","Gross Domestic Product","1983","1983","USD","2354.798398","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6110","Value US$","22008","Gross Domestic Product","1984","1984","million USD","52827.90226","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6119","Value US$ per capita","22008","Gross Domestic Product","1984","1984","USD","2469.340135","X","Figure from international organizations",""
"MK","Macro Indicators","012","Algeria","6110","Value US$","22008","Gross Domestic Product","1985","1985","million USD","57866.20728","X","Figure from international organizations",""
