Country Code,Country,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
"39","Chad","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.150000","AS"
"39","Chad","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.140000","AS"
"39","Chad","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.150000","AS"
"39","Chad","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","13.900000","AS"
"39","Chad","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","16.400000","AS"
"39","Chad","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","17.000000","AS"
"40","Chile","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","1.230000","AS"
"40","Chile","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","1.440000","AS"
"40","Chile","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","1.320000","AS"
"40","Chile","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","1.140000","AS"
"40","Chile","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","1.200000","AS"
"40","Chile","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","1.200000","AS"
"40","Chile","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","1.250000","AS"
"40","Chile","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","1.190000","AS"
"40","Chile","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","1.310000","AS"
"40","Chile","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","153.900000","AS"
"40","Chile","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","164.000000","AS"
"40","Chile","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","163.000000","AS"
"40","Chile","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","137.000000","AS"
"40","Chile","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","136.900000","AS"
"40","Chile","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","140.600000","AS"
"40","Chile","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","129.200000","AS"
"40","Chile","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","123.700000","AS"
"40","Chile","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","137.100000","AS"
"351","China","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","0.380000","AS"
"351","China","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","0.390000","AS"
"351","China","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","0.460000","AS"
"351","China","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","0.510000","AS"
"351","China","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","0.410000","AS"
"351","China","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","0.420000","AS"
"351","China","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","0.450000","AS"
"351","China","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","0.490000","AS"
"351","China","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","0.500000","AS"
"351","China","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","2580.500000","AS"
"351","China","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","2767.300000","AS"
"351","China","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","3436.700000","AS"
"351","China","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","3844.400000","AS"
"351","China","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","3623.400000","AS"
"351","China","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","3717.300000","AS"
"351","China","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","4077.900000","AS"
"351","China","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","4976.100000","AS"
"351","China","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","5475.700000","AS"
"44","Colombia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","0.780000","AS"
"44","Colombia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","0.810000","AS"
"44","Colombia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","0.770000","AS"
"44","Colombia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","0.690000","AS"
"44","Colombia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","0.610000","AS"
"44","Colombia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","0.630000","AS"
"44","Colombia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","0.620000","AS"
"44","Colombia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","0.430000","AS"
"44","Colombia","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","0.560000","AS"
"44","Colombia","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","217.600000","AS"
"44","Colombia","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","230.400000","AS"
"44","Colombia","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","230.700000","AS"
"44","Colombia","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","208.800000","AS"
"44","Colombia","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","184.200000","AS"
"44","Colombia","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","194.500000","AS"
"44","Colombia","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","193.800000","AS"
"44","Colombia","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","140.500000","AS"
"44","Colombia","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","182.500000","AS"
"46","Congo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2000","2000","","0.500000","AS"
"46","Congo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2001","2001","","0.510000","AS"
"46","Congo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2002","2002","","0.540000","AS"
"46","Congo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2003","2003","","0.580000","AS"
"46","Congo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","0.690000","AS"
"46","Congo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","0.900000","AS"
"46","Congo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","1.000000","AS"
"46","Congo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","1.000000","AS"
"46","Congo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","1.160000","AS"
"46","Congo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","0.940000","AS"
"46","Congo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.890000","AS"
"46","Congo","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","0.940000","AS"
"46","Congo","23045","Agriculture research spending","6084","2011 PPP$","2000","2000","I$","3.800000","AS"
"46","Congo","23045","Agriculture research spending","6084","2011 PPP$","2001","2001","I$","4.500000","AS"
"46","Congo","23045","Agriculture research spending","6084","2011 PPP$","2002","2002","I$","5.300000","AS"
"46","Congo","23045","Agriculture research spending","6084","2011 PPP$","2003","2003","I$","5.800000","AS"
"46","Congo","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","6.300000","AS"
"46","Congo","23045","Agriculture research spending","6084","2011 PPP$","2005","2005","I$","7.200000","AS"
"46","Congo","23045","Agriculture research spending","6084","2011 PPP$","2006","2006","I$","7.400000","AS"
"46","Congo","23045","Agriculture research spending","6084","2011 PPP$","2007","2007","I$","8.000000","AS"
"46","Congo","23045","Agriculture research spending","6084","2011 PPP$","2008","2008","I$","8.300000","AS"
"46","Congo","23045","Agriculture research spending","6084","2011 PPP$","2009","2009","I$","8.900000","AS"
"46","Congo","23045","Agriculture research spending","6084","2011 PPP$","2010","2010","I$","7.800000","AS"
"46","Congo","23045","Agriculture research spending","6084","2011 PPP$","2011","2011","I$","7.500000","AS"
"48","Costa Rica","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2004","2004","","0.950000","AS"
"48","Costa Rica","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2005","2005","","0.860000","AS"
"48","Costa Rica","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2006","2006","","0.820000","AS"
"48","Costa Rica","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2007","2007","","0.830000","AS"
"48","Costa Rica","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2008","2008","","1.020000","AS"
"48","Costa Rica","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2009","2009","","1.070000","AS"
"48","Costa Rica","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2010","2010","","0.980000","AS"
"48","Costa Rica","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2011","2011","","1.090000","AS"
"48","Costa Rica","23045","Agriculture research spending","6083","Share of Value Added (Agriculture, Forestry and Fishing)","2012","2012","","1.060000","AS"
"48","Costa Rica","23045","Agriculture research spending","6084","2011 PPP$","2004","2004","I$","32.200000","AS"
