Country Name,Country Code,Series,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Belarus,BLR,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102.63905,104.5947,106.21685,105.32316,104.10265,103.30078,102.5493,101.79356,100.0723,..,..,..,..,..
Belarus,BLR,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.6738,94.56853,96.37635,96.07517,95.76442,95.72674,96.32091,97.04029,96.7738,..,..,..,..,..
Belgium,BEL,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,73.22226,73.68634,72.33797,73.51155,73.1906,..,..,74.30723,74.4306,74.10764,73.70508,74.40011,73.40333,74.27481,75.70343,76.7006,77.69974,78.8573,79.74219,80.5061,80.94944,..,97.42116,99.39879,102.02632,102.96942,..,..,106.14946,107.46516,110.54958,111.10589,112.05495,110.0657,112.0835,113.42767,113.51159,113.75249,113.94321,114.42114,114.82561,115.33553,116.54969,117.43882,118.03144,117.60128,118.17177,116.94479,..,..,..,..,..
Belgium,BEL,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,71.26362,71.71033,70.99538,72.04519,71.97812,..,..,73.45959,73.55736,73.47484,73.44906,74.0294,73.46874,74.22861,75.54919,76.42027,77.71108,78.92381,79.63071,80.81057,81.38816,..,98.87934,101.02311,104.01959,105.08437,..,..,109.37742,111.42898,115.08249,115.91076,116.31898,114.48593,117.42246,119.02966,119.42114,120.00361,120.26199,120.62296,121.12605,121.8081,123.47489,124.07735,124.85328,123.93564,124.68705,123.59357,..,..,..,..,..
Belgium,BEL,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,75.10077,75.58028,73.62412,74.91566,74.35105,..,..,75.1177,75.26519,74.7121,73.94948,74.75384,73.34093,74.31887,75.85044,76.96762,77.68893,78.79397,79.84827,80.2166,80.53264,..,96.0347,97.85388,100.13027,100.95783,..,..,103.07854,103.69312,106.23477,106.52531,107.98403,105.84017,106.97398,108.06169,107.83812,107.74228,107.86341,108.45348,108.76669,109.10769,109.88476,111.05153,111.47484,111.52502,111.94098,110.60937,..,..,..,..,..
Belize,BLZ,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.0729,..,76.62755,78.64021,75.63886,78.38957,78.04242,77.56323,75.90432,75.55519,75.01871,76.99236,76.46208,75.69862,75.83095,78.55155,76.85081,76.51441,76.4176,..,..,..,..
Belize,BLZ,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.60283,..,77.77968,79.1024,75.95958,79.7611,79.83833,79.05323,77.25035,76.8971,76.25543,78.16634,77.61135,76.89815,76.60528,79.22261,78.08867,77.62291,77.69854,..,..,..,..
Belize,BLZ,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.55192,..,75.49602,78.18646,75.32391,77.04185,76.27075,76.0882,74.56813,74.22079,73.78857,75.826,75.32261,74.51228,75.06692,77.8907,75.63441,75.42665,75.16168,..,..,..,..
Benin,BEN,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,15.72371,17.35669,19.4629,19.15153,22.23767,23.05091,24.19547,24.92197,27.66857,28.77944,30.77063,33.7534,35.48203,34.26669,33.8854,32.14298,31.85052,..,..,..,..,..,..,..,..,..,..,..,40.96349,42.53993,46.6548,49.75603,51.82119,54.04736,55.1922,..,..,..,..,..,70.15297,..,75.69095,76.0684,77.5872,76.82474,..,..,..,..,..,..,..
Benin,BEN,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,9.56009,..,12.07006,11.7778,13.66508,..,..,..,..,..,..,..,..,..,21.77357,20.69648,20.64721,..,..,..,..,..,..,..,..,..,..,..,30.80094,32.55191,36.10521,39.0044,41.02068,43.59784,45.71123,..,..,..,..,..,61.26313,..,67.42988,68.2779,70.49141,70.65604,..,..,..,..,..,..,..
Benin,BEN,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,22.04412,..,26.95548,26.55305,30.82493,..,..,..,..,..,..,..,..,..,46.07154,43.65083,43.11021,..,..,..,..,..,..,..,..,..,..,..,51.02751,52.41744,57.07069,60.35604,62.4522,64.3169,64.49849,..,..,..,..,..,78.85472,..,83.76759,83.67868,84.51347,82.84229,..,..,..,..,..,..,..
Bermuda,BMU,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.19526,67.05245,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.54878,..,..,..,69.46652,..,..,..,70.84583,70.51509,69.90361,69.57031,69.22447,69.28896,..,..,..,..,..,..,..,..
Bermuda,BMU,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.82984,66.24588,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.01015,..,..,..,..,75.78616,74.64317,74.84043,73.2769,73.68097,..,..,..,..,..,..,..,..
Bermuda,BMU,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.55556,67.84753,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.07115,..,..,..,..,65.36258,65.27857,64.44252,65.29326,65.03944,..,..,..,..,..,..,..,..
Bhutan,BTN,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.09219,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.11603,..,..,..,..,..,53.2337,55.57057,57.2335,59.35119,62.09045,64.64808,66.92083,68.85206,68.20944,..,..,..,..,71.11161,..,..,..,..,..
Bhutan,BTN,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.97563,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.24318,..,..,..,..,..,52.32489,54.85731,56.7594,59.19137,62.64492,65.43841,67.81549,69.88726,69.46193,..,..,..,..,73.64489,..,..,..,..,..
Bhutan,BTN,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.97474,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.92846,..,..,..,..,..,54.09453,56.24558,57.68306,59.50324,61.56121,63.89292,66.06571,67.86387,67.01553,..,..,..,..,68.71955,..,..,..,..,..
Bolivia,BOL,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,47.29903,47.74375,49.36309,50.86296,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,37.4932,34.62419,34.86303,37.8265,39.54234,42.733,44.64364,47.05214,48.00411,49.47787,52.11834,54.56385,..,56.26386,58.39901,60.58817,61.8711,62.95917,..,..,..,70.12406,..,69.70734,69.17197,69.87646,..,..,74.00874,75.17791,76.06188,76.3723,74.34232,74.46786,74.56482,74.4395,75.14609,74.5984,73.83267,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,38.88628,36.08743,36.50298,40.18434,42.41651,46.14397,48.25107,50.71038,51.41225,52.86021,55.26515,57.14809,..,58.60446,60.45228,62.58375,..,63.69186,..,..,..,71.08943,..,70.03725,69.05606,70.06894,..,..,73.95611,74.96871,75.80481,76.06008,74.1971,74.39701,74.12797,73.96168,74.73087,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,36.05813,33.11539,33.1741,35.41767,36.60895,39.24747,40.93012,43.24587,44.42638,45.90916,48.79776,51.80907,..,53.8111,56.26603,58.53056,..,62.19793,..,..,..,69.11633,..,69.36605,69.29135,69.68046,..,..,74.06205,75.38944,76.32139,76.68679,74.48818,74.53884,75.00143,74.91583,75.55899,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.68355,86.67815,86.1015,85.6693,..,83.70964,86.69952,86.9796,..,88.41424,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.0345,88.88095,87.95758,87.66075,..,86.07757,89.41463,89.81088,..,90.92137,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.3496,84.53745,84.28977,83.73164,..,81.4297,84.09277,84.25074,..,85.97131,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.52573,91.69544,88.39838,90.41864,..,100.1386,..,..,..,..,99.41437,..,..,..,..,..,89.1504,89.1728,..,67.5858,..,..,..,..,..
British Virgin Islands,VGB,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.83555,99.11439,92.65073,95.00879,..,107.15026,..,..,..,..,103.78361,..,..,..,..,..,91.73723,91.71336,..,69.54559,..,..,..,..,..
British Virgin Islands,VGB,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.40644,84.49696,84.23077,85.85894,..,93.08307,..,..,..,..,94.9359,..,..,..,..,..,86.64973,86.73643,..,65.72246,..,..,..,..,..
Brunei Darussalam,BRN,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.57045,..,62.03534,..,..,..,63.20484,64.67746,..,66.34609,..,..,..,..,..,69.30053,70.58343,71.21086,..,..,..,73.00332,74.45728,74.14774,73.91954,74.53967,75.97336,77.44809,78.1132,78.29394,77.76395,77.24009,77.76939,77.12591,78.20938,81.65655,82.01929,82.14546,80.74622,80.39656,79.61833,78.5153,77.03825,..,..,..,..
Brunei Darussalam,BRN,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.43089,..,62.91908,..,..,..,64.14828,65.52302,..,..,..,..,..,..,..,69.69627,71.1854,71.51322,..,..,..,72.7971,73.90336,73.22203,72.70466,73.66498,75.79472,77.40279,78.12516,78.3462,78.11878,78.19389,78.95813,78.74891,79.81029,84.05113,85.04098,85.17544,83.67389,83.44853,82.7665,81.43418,80.17936,..,..,..,..
Brunei Darussalam,BRN,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.70186,..,61.21701,..,..,..,62.32393,63.8812,..,..,..,..,..,..,..,68.92461,70.01263,70.92466,..,..,..,73.20492,75.00529,75.06854,75.13857,75.40834,76.14886,77.49227,78.10157,78.24334,77.42424,76.33608,76.65198,75.60976,76.72162,79.43626,79.22182,79.34235,78.03762,77.57334,76.70247,75.80919,74.12295,..,..,..,..
Bulgaria,BGR,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,69.07358,69.49286,70.12754,70.6355,70.79935,69.63226,71.57133,72.4365,70.44008,69.83863,69.78061,70.89395,71.72429,72.73986,74.0531,76.60899,78.13799,78.91334,79.26137,76.18069,76.53956,75.09553,74.0595,73.29101,75.14569,77.57452,78.08572,78.10821,78.85372,78.80309,78.84315,78.48736,75.501,76.70228,77.32293,77.82226,79.49911,79.51842,79.95536,81.7184,82.60274,83.64953,87.34529,89.6984,89.59776,88.39382,87.64116,87.08291,..,..,..,..,..
Bulgaria,BGR,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,68.68979,69.55963,70.36297,71.09991,71.62325,70.00657,72.49035,73.84041,70.95352,70.20798,70.29202,71.2185,71.92271,73.01312,74.32329,77.00291,78.61796,79.52867,79.61774,76.39974,76.75558,75.71497,75.436,75.29579,77.69374,80.73972,81.38455,81.10652,81.6299,80.79593,80.43746,79.39167,76.05138,76.88063,77.46569,78.60156,80.48949,81.52671,82.2396,83.93161,84.51654,85.52519,89.12017,91.6589,91.75824,90.20073,89.37742,88.53949,..,..,..,..,..
Bulgaria,BGR,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,69.44158,69.42888,69.90207,70.19097,70.01133,69.27468,70.69526,71.10128,69.9528,69.48868,69.29652,70.58636,71.536,72.48028,73.7962,76.23421,77.68101,78.32722,78.92186,75.97202,76.33382,74.50575,72.74923,71.38321,72.72204,74.5663,74.95027,75.25875,76.21627,76.91101,77.33082,77.63057,74.9801,76.53367,77.18808,77.0868,78.56443,77.62273,77.79878,79.62864,80.79547,81.87921,85.67141,87.85072,87.56227,86.69151,86.00627,85.71167,..,..,..,..,..
Burkina Faso,BFA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,5.31937,5.55825,5.73814,6.03664,6.31046,6.53178,6.80151,7.13453,7.4532,7.95445,8.47516,9.26676,10.0331,10.76597,11.93567,13.11966,14.24959,14.77754,15.61921,16.15875,16.733,17.16467,17.80632,18.45332,..,..,..,..,21.72383,..,22.8084,..,24.60101,..,29.48774,31.31551,34.08076,37.21683,39.6509,40.50107,43.05096,44.94865,46.63828,47.88412,49.56654,51.52662,53.50925,55.52074,55.14911,..,..,..,..
Burkina Faso,BFA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,3.83421,4.05133,4.2108,4.44357,4.67165,4.79462,4.92733,..,5.45519,5.91251,6.21969,6.81741,7.34976,7.88688,8.76933,9.62288,..,..,..,..,..,..,..,14.24069,..,..,..,..,17.48928,..,..,..,20.66089,..,25.58905,27.48864,30.31804,33.71575,36.27565,37.54386,40.22449,42.53901,44.65827,46.19393,48.18009,50.34907,52.57882,54.80723,54.85579,..,..,..,..
Burkina Faso,BFA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,6.76617,7.03014,7.23317,7.59833,7.91825,8.23624,8.64389,..,9.41973,9.96325,10.69177,11.67681,12.67457,13.59934,15.04874,16.55244,..,..,..,..,..,..,..,22.56948,..,..,..,..,25.85483,..,..,..,28.44032,..,33.28139,35.03548,37.73766,40.61746,42.92643,43.36546,45.78607,47.27925,48.55249,49.51747,50.90584,52.66366,54.40771,56.20963,55.43223,..,..,..,..
Burundi,BDI,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,13.82964,13.37257,10.07916,9.31746,9.45884,9.36105,..,..,9.99998,10.69693,11.64541,13.38251,..,18.40719,20.51621,22.53083,25.6759,29.28108,30.4143,31.0663,32.27161,31.52239,31.79689,..,..,..,..,..,..,..,30.21018,31.9026,..,35.68936,37.28648,45.4282,49.71503,..,56.71034,59.95462,..,63.63441,64.84013,67.01803,68.34808,68.61725,69.21126,68.55346,..,..,..,..,..
Burundi,BDI,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,8.82346,8.69668,7.06373,6.72341,6.88336,6.94757,..,..,7.58576,8.13328,8.87496,10.07913,..,14.30123,16.31125,18.25716,21.34886,25.13064,26.41046,27.14111,28.74764,27.73561,28.01595,..,..,..,..,..,..,..,..,..,..,31.93971,33.79382,42.44847,..,..,..,57.81085,..,62.13427,63.53118,66.25347,67.73762,68.65903,69.52194,69.34565,..,..,..,..,..
Burundi,BDI,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,18.96346,18.17322,13.17932,11.98837,12.11421,11.85165,..,..,12.4816,13.32779,14.48502,16.77736,..,22.64971,24.86868,26.95659,30.14667,33.55353,34.51822,35.07458,35.86158,35.37252,35.63574,..,..,..,..,..,..,..,..,..,..,39.45868,40.79524,48.41963,..,..,..,62.10562,..,65.13865,66.15273,67.78444,68.9597,68.57542,68.90069,67.76229,..,..,..,..,..
Cabo Verde,CPV,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.71226,73.29456,73.42174,72.20874,70.68888,70.81228,74.49799,73.91388,74.72635,74.36929,75.17722,75.85903,75.90292,77.80453,77.46177,76.67677,76.51541,76.38076,75.31713,..,..,..,..,..
Cabo Verde,CPV,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.4434,73.45921,72.76101,71.45582,71.79694,76.67213,76.33015,76.16031,76.80553,77.72145,78.2378,78.37016,80.21552,79.61762,78.57854,78.44131,78.21061,77.05055,..,..,..,..,..
Cabo Verde,CPV,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.14742,73.38477,71.66493,69.93498,69.84673,72.37418,71.54867,73.32134,71.97952,72.67343,73.50223,73.47095,75.4343,75.34465,74.81041,74.62752,74.5872,73.61829,..,..,..,..,..
Cambodia,KHM,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,14.92812,20.01388,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.4689,..,..,..,..,..,..,..,..,52.27283,54.33999,59.35614,60.15043,60.29862,..,61.31982,62.35721,62.75126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.46896,48.88262,53.79446,..,55.575,..,57.08087,58.18725,58.81868,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.00277,59.70644,64.81297,..,64.91467,..,65.43609,66.39751,66.5556,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,40.2732,39.83976,40.58366,41.49447,42.9334,..,..,..,45.7513,46.18247,47.46614,48.11473,49.65723,49.32325,50.25133,..,52.08531,52.76872,51.49777,51.45711,50.95869,..,..,..,..,..,..,..,44.49071,..,..,..,52.11192,52.33801,51.73636,49.93473,54.11949,55.93351,58.37171,..,62.65294,66.38229,..,70.32285,72.27864,71.64462,..,..,..,..,..,..,..
Cameroon,CMR,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,33.36483,33.54009,34.35852,35.41084,36.71112,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.63109,47.51048,46.62131,45.07513,49.23376,51.07141,53.70506,..,57.70235,61.58096,..,65.54069,67.65153,67.32051,..,..,..,..,..,..,..
Cameroon,CMR,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,47.17072,46.12557,46.79088,47.5567,49.13043,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.54688,57.11551,56.79738,54.74175,58.9525,60.74303,62.9877,..,67.54987,71.13132,..,75.05199,76.85362,75.91887,..,..,..,..,..,..,..
Canada,CAN,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.58557,..,..,..,..,..,..,..,..,..,90.91288,..,..,95.9636,98.45931,100.66635,101.50624,99.02542,99.74961,99.66501,99.76105,..,95.17827,94.1792,93.42159,..,..,..,..,..,..,88.94305,88.69645,88.74292,87.85903,88.48784,91.32967,91.70595,91.98022,92.25699,93.07418,94.45598,95.32724,..,..,..,..,..
Canada,CAN,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.38102,..,..,..,..,..,..,..,..,..,..,..,..,94.42673,101.41325,103.59015,104.43398,100.78288,101.39622,101.5452,101.84103,..,97.05497,96.65584,95.89593,..,..,..,..,..,..,91.69603,91.62615,91.84923,90.84881,91.60434,94.65146,95.13166,95.53141,95.83789,96.73956,98.12978,98.90807,..,..,..,..,..
Canada,CAN,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.745,..,..,..,..,..,..,..,..,..,..,..,..,97.4274,95.64688,97.88455,98.72056,97.35296,98.18242,97.87589,97.78351,..,93.39406,91.82546,91.07098,..,..,..,..,..,..,86.32435,85.91223,85.79367,85.02259,85.53237,88.17551,88.45194,88.60833,88.85974,89.60029,90.96729,91.92066,..,..,..,..,..
